algorithm,instance,seed,iteration,elapsed,best_so_far_objective
ALNS-B,Example6,2,78,97.986,1.0
ALNS-B,Example6,2,79,110.155,1.0
ALNS-B,Example6,2,80,110.629,1.0
ALNS-B,Example6,2,81,111.191,1.0
ALNS-B,Example6,2,82,111.968,1.0
ALNS-B,Example6,2,83,112.546,1.0
ALNS-B,Example6,2,84,113.832,1.0
ALNS-B,Example6,2,85,115.499,1.0
ALNS-B,Example6,2,86,116.152,1.0
ALNS-B,Example6,2,87,117.16,1.0
ALNS-B,Example6,2,88,117.974,1.0
ALNS-B,Example6,2,89,118.749,1.0
ALNS-B,Example6,2,90,135.963,1.0
ALNS-B,Example6,2,91,136.7,1.0
ALNS-B,Example6,2,92,137.397,1.0
ALNS-B,Example6,2,93,138.158,1.0
ALNS-B,Example6,2,94,138.875,1.0
ALNS-B,Example6,2,95,139.498,1.0
ALNS-B,Example6,2,96,140.059,1.0
ALNS-B,Example6,2,97,140.668,1.0
ALNS-B,Example6,2,98,141.302,1.0
ALNS-B,Example6,2,99,141.963,1.0
ALNS-B,Example6,2,100,142.62,1.0
ALNS-B,Example6,2,101,143.223,1.0
ALNS-B,Example6,2,102,143.811,1.0
ALNS-B,Example6,2,103,144.41,1.0
ALNS-B,Example6,2,104,145.018,1.0
ALNS-B,Example6,2,105,145.601,1.0
ALNS-B,Example6,2,106,146.233,1.0
ALNS-B,Example6,2,107,146.809,1.0
ALNS-B,Example6,2,108,147.341,1.0
ALNS-B,Example6,2,109,148.102,1.0
ALNS-B,Example6,2,110,148.654,1.0
ALNS-B,Example6,2,111,149.831,1.0
ALNS-B,Example6,2,112,150.676,1.0
ALNS-B,Example6,2,113,157.166,1.0
ALNS-B,Example6,2,114,157.788,1.0
ALNS-B,Example6,2,115,158.394,1.0
ALNS-B,Example6,2,116,159.705,1.0
ALNS-B,Example6,2,117,161.89,1.0
ALNS-B,Example6,2,118,162.923,1.0
ALNS-B,Example6,2,119,163.834,1.0
ALNS-B,Example6,2,120,177.739,1.0
ALNS-B,Example6,2,121,178.399,1.0
ALNS-B,Example6,2,122,180.28,1.0
ALNS-B,Example7,0,1,16.677,416.0
ALNS-B,Example7,0,2,20.405,164.0
ALNS-B,Example7,0,3,36.953,164.0
ALNS-B,Example7,0,4,40.55,164.0
ALNS-B,Example7,0,5,49.781,121.0
ALNS-B,Example7,0,6,65.645,121.0
ALNS-B,Example7,0,7,69.156,121.0
ALNS-B,Example7,0,8,73.171,120.0
ALNS-B,Example7,0,9,77.641,120.0
ALNS-B,Example7,0,10,81.84,120.0
ALNS-B,Example7,0,11,97.382,83.0
ALNS-B,Example7,0,12,99.544,83.0
ALNS-B,Example7,0,13,103.644,83.0
ALNS-B,Example7,0,14,108.351,83.0
ALNS-B,Example7,0,15,125.061,83.0
ALNS-B,Example7,0,16,141.896,83.0
ALNS-B,Example7,0,17,146.539,83.0
ALNS-B,Example7,0,18,151.219,83.0
ALNS-B,Example7,0,19,168.017,83.0
ALNS-B,Example7,0,20,172.564,83.0
ALNS-B,Example7,0,21,177.592,83.0
ALNS-B,Example7,0,22,229.11,83.0
ALNS-B,Example7,1,1,5.147,420.0
ALNS-B,Example7,1,2,10.112,322.0
ALNS-B,Example7,1,3,14.736,305.0
ALNS-B,Example7,1,4,19.271,305.0
ALNS-B,Example7,1,5,23.116,272.0
ALNS-B,Example7,1,6,27.237,272.0
ALNS-B,Example7,1,7,28.17,269.0
ALNS-B,Example7,1,8,32.122,269.0
ALNS-B,Example7,1,9,36.141,269.0
ALNS-B,Example7,1,10,40.521,261.0
ALNS-B,Example7,1,11,45.085,248.0
ALNS-B,Example7,1,12,48.667,248.0
ALNS-B,Example7,1,13,53.093,248.0
ALNS-B,Example7,1,14,57.104,248.0
ALNS-B,Example7,1,15,61.215,248.0
ALNS-B,Example7,1,16,65.145,248.0
ALNS-B,Example7,1,17,69.634,248.0
ALNS-B,Example7,1,18,73.681,248.0
ALNS-B,Example7,1,19,89.764,248.0
ALNS-B,Example7,1,20,93.713,248.0
ALNS-B,Example7,1,21,98.3,240.0
ALNS-B,Example7,1,22,102.021,240.0
ALNS-B,Example7,1,23,117.903,227.0
ALNS-B,Example7,1,24,121.58,227.0
ALNS-B,Example7,1,25,137.431,227.0
ALNS-B,Example7,1,26,141.222,227.0
ALNS-B,Example7,1,27,145.223,227.0
ALNS-B,Example7,1,28,149.476,227.0
ALNS-B,Example7,1,29,153.778,227.0
ALNS-B,Example7,1,30,157.627,227.0
ALNS-B,Example7,1,31,161.359,227.0
ALNS-B,Example7,1,32,164.982,202.0
ALNS-B,Example7,1,33,168.993,202.0
ALNS-B,Example7,1,34,172.514,202.0
ALNS-B,Example7,1,35,177.049,202.0
ALNS-B,Example7,1,36,193.495,202.0
ALNS-B,Example7,2,1,2.839,506.0
ALNS-B,Example7,2,2,7.545,415.0
ALNS-B,Example7,2,3,11.167,171.0
ALNS-B,Example7,2,4,26.734,171.0
ALNS-B,Example7,2,5,30.369,171.0
ALNS-B,Example7,2,6,33.939,171.0
ALNS-B,Example7,2,7,37.971,140.0
ALNS-B,Example7,2,8,53.59,140.0
ALNS-B,Example7,2,9,58.054,140.0
ALNS-B,Example7,2,10,62.423,140.0
ALNS-B,Example7,2,11,77.941,138.0
ALNS-B,Example7,2,12,81.98,138.0
ALNS-B,Example7,2,13,86.25,118.0
ALNS-B,Example7,2,14,102.747,118.0
ALNS-B,Example7,2,15,106.648,118.0
ALNS-B,Example7,2,16,110.457,118.0
ALNS-B,Example7,2,17,125.954,118.0
ALNS-B,Example7,2,18,129.557,118.0
ALNS-B,Example7,2,19,145.49,118.0
ALNS-B,Example7,2,20,148.996,118.0
ALNS-B,Example7,2,21,149.655,114.0
ALNS-B,Example7,2,22,165.179,114.0
ALNS-B,Example7,2,23,166.078,114.0
ALNS-B,Example7,2,24,182.355,86.0
ALNS-B,Example8,0,1,1.33,65.0
ALNS-B,Example8,0,2,5.154,59.0
ALNS-B,Example8,0,3,9.089,59.0
ALNS-B,Example8,0,4,12.745,59.0
ALNS-B,Example8,0,5,28.3,28.0
ALNS-B,Example8,0,6,31.758,28.0
ALNS-B,Example8,0,7,32.477,19.0
ALNS-B,Example8,0,8,35.96,19.0
ALNS-B,Example8,0,9,51.511,19.0
ALNS-B,Example8,0,10,55.212,19.0
ALNS-B,Example8,0,11,58.662,19.0
ALNS-B,Example8,0,12,74.437,19.0
ALNS-B,Example8,0,13,77.938,19.0
ALNS-B,Example8,0,14,81.389,19.0
ALNS-B,Example8,0,15,84.854,19.0
ALNS-B,Example8,0,16,88.389,19.0
ALNS-B,Example8,0,17,91.832,19.0
ALNS-B,Example8,0,18,94.31,17.0
ALNS-B,Example8,0,19,96.432,15.0
ALNS-B,Example8,0,20,97.032,13.0
ALNS-B,Example8,0,21,97.729,13.0
ALNS-B,Example8,0,22,98.768,11.0
ALNS-B,Example8,0,23,99.355,11.0
ALNS-B,Example8,0,24,101.824,8.0
ALNS-B,Example8,0,25,108.595,8.0
ALNS-B,Example8,0,26,109.24,8.0
ALNS-B,Example8,0,27,116.026,8.0
ALNS-B,Example8,0,28,122.981,8.0
ALNS-B,Example8,0,29,123.612,8.0
ALNS-B,Example8,0,30,124.355,8.0
ALNS-B,Example8,0,31,125.037,8.0
ALNS-B,Example8,0,32,125.646,8.0
ALNS-B,Example8,0,33,126.472,8.0
ALNS-B,Example8,0,34,129.925,6.0
ALNS-B,Example8,0,35,131.344,4.0
ALNS-B,Example8,0,36,132.254,4.0
ALNS-B,Example8,0,37,138.74,4.0
ALNS-B,Example8,0,38,139.953,3.0
ALNS-B,Example8,0,39,141.263,3.0
ALNS-B,Example8,0,40,148.114,3.0
ALNS-B,Example8,0,41,150.256,3.0
ALNS-B,Example8,0,42,151.322,3.0
ALNS-B,Example8,0,43,152.706,3.0
ALNS-B,Example8,0,44,153.915,3.0
ALNS-B,Example8,0,45,154.54,3.0
ALNS-B,Example8,0,46,155.75,3.0
ALNS-B,Example8,0,47,156.987,2.0
ALNS-B,Example8,0,48,158.329,2.0
ALNS-B,Example8,0,49,159.458,2.0
ALNS-B,Example8,0,50,160.51,2.0
ALNS-B,Example8,0,51,161.539,2.0
ALNS-B,Example8,0,52,162.471,2.0
ALNS-B,Example8,0,53,163.358,2.0
ALNS-B,Example8,0,54,164.421,2.0
ALNS-B,Example8,0,55,165.685,2.0
ALNS-B,Example8,0,56,166.782,2.0
ALNS-B,Example8,0,57,168.979,2.0
ALNS-B,Example8,0,58,169.817,2.0
ALNS-B,Example8,0,59,171.961,2.0
ALNS-B,Example8,0,60,172.536,2.0
ALNS-B,Example8,0,61,173.315,2.0
ALNS-B,Example8,0,62,174.457,2.0
ALNS-B,Example8,0,63,175.581,2.0
ALNS-B,Example8,0,64,176.422,2.0
ALNS-B,Example8,0,65,177.259,2.0
ALNS-B,Example8,0,66,178.62,2.0
ALNS-B,Example8,0,67,179.521,2.0
ALNS-B,Example8,0,68,181.212,2.0
ALNS-B,Example8,1,1,1.199,65.0
ALNS-B,Example8,1,2,4.934,58.0
ALNS-B,Example8,1,3,8.423,53.0
ALNS-B,Example8,1,4,10.465,39.0
ALNS-B,Example8,1,5,12.819,20.0
ALNS-B,Example8,1,6,14.462,19.0
ALNS-B,Example8,1,7,18.21,19.0
ALNS-B,Example8,1,8,20.652,15.0
ALNS-B,Example8,1,9,21.365,14.0
ALNS-B,Example8,1,10,51.877,14.0
ALNS-B,Example8,1,11,52.541,14.0
ALNS-B,Example8,1,12,53.157,14.0
ALNS-B,Example8,1,13,83.702,14.0
ALNS-B,Example8,1,14,90.205,14.0
ALNS-B,Example8,1,15,90.819,14.0
ALNS-B,Example8,1,16,91.759,13.0
ALNS-B,Example8,1,17,92.918,10.0
ALNS-B,Example8,1,18,99.922,10.0
ALNS-B,Example8,1,19,106.401,10.0
ALNS-B,Example8,1,20,107.051,10.0
ALNS-B,Example8,1,21,108.248,8.0
ALNS-B,Example8,1,22,109.747,7.0
ALNS-B,Example8,1,23,110.575,7.0
ALNS-B,Example8,1,24,111.47,7.0
ALNS-B,Example8,1,25,142.285,7.0
ALNS-B,Example8,1,26,143.169,7.0
ALNS-B,Example8,1,27,143.888,7.0
ALNS-B,Example8,1,28,144.529,7.0
ALNS-B,Example8,1,29,151.223,7.0
ALNS-B,Example8,1,30,151.834,7.0
ALNS-B,Example8,1,31,152.913,7.0
ALNS-B,Example8,1,32,153.666,7.0
ALNS-B,Example8,1,33,254.247,7.0
ALNS-B,Example8,2,1,0.996,66.0
ALNS-B,Example8,2,2,1.954,65.0
ALNS-B,Example8,2,3,5.42,20.0
ALNS-B,Example8,2,4,20.965,20.0
ALNS-B,Example8,2,5,22.115,14.0
ALNS-B,Example8,2,6,28.612,14.0
ALNS-B,Example8,2,7,59.138,14.0
ALNS-B,Example8,2,8,59.925,14.0
ALNS-B,Example8,2,9,60.506,14.0
ALNS-B,Example8,2,10,61.11,14.0
ALNS-B,Example8,2,11,62.274,11.0
ALNS-B,Example8,2,12,62.928,11.0
ALNS-B,Example8,2,13,93.752,11.0
ALNS-B,Example8,2,14,94.478,11.0
ALNS-B,Example8,2,15,125.347,11.0
ALNS-B,Example8,2,16,126.001,11.0
ALNS-B,Example8,2,17,127.863,10.0
ALNS-B,Example8,2,18,133.172,10.0
ALNS-B,Example8,2,19,133.795,10.0
ALNS-B,Example8,2,20,134.419,10.0
ALNS-B,Example8,2,21,136.308,10.0
ALNS-B,Example8,2,22,137.675,10.0
ALNS-B,Example8,2,23,138.263,10.0
ALNS-B,Example8,2,24,140.184,10.0
ALNS-B,Example8,2,25,140.815,10.0
ALNS-B,Example8,2,26,171.296,10.0
ALNS-B,Example8,2,27,171.977,10.0
ALNS-B,Example8,2,28,272.767,10.0
ALNS-B,Example9,0,1,16.744,401.0
ALNS-B,Example9,0,2,20.728,198.0
ALNS-B,Example9,0,3,24.3,178.0
ALNS-B,Example9,0,4,40.995,178.0
ALNS-B,Example9,0,5,57.517,178.0
ALNS-B,Example9,0,6,61.181,178.0
ALNS-B,Example9,0,7,65.671,178.0
ALNS-B,Example9,0,8,82.253,178.0
ALNS-B,Example9,0,9,86.765,156.0
ALNS-B,Example9,0,10,91.016,156.0
ALNS-B,Example9,0,11,95.819,156.0
ALNS-B,Example9,0,12,100.453,156.0
ALNS-B,Example9,0,13,104.199,156.0
ALNS-B,Example9,0,14,108.022,156.0
ALNS-B,Example9,0,15,111.676,156.0
ALNS-B,Example9,0,16,115.266,156.0
ALNS-B,Example9,0,17,119.957,156.0
ALNS-B,Example9,0,18,124.582,156.0
ALNS-B,Example9,0,19,129.142,156.0
ALNS-B,Example9,0,20,180.928,156.0
ALNS-B,Example9,1,1,4.71,404.0
ALNS-B,Example9,1,2,9.385,404.0
ALNS-B,Example9,1,3,14.029,176.0
ALNS-B,Example9,1,4,18.388,176.0
ALNS-B,Example9,1,5,23.007,176.0
ALNS-B,Example9,1,6,26.84,176.0
ALNS-B,Example9,1,7,31.55,148.0
ALNS-B,Example9,1,8,36.233,148.0
ALNS-B,Example9,1,9,40.053,148.0
ALNS-B,Example9,1,10,55.647,148.0
ALNS-B,Example9,1,11,59.361,148.0
ALNS-B,Example9,1,12,62.963,148.0
ALNS-B,Example9,1,13,66.58,148.0
ALNS-B,Example9,1,14,71.101,148.0
ALNS-B,Example9,1,15,75.685,148.0
ALNS-B,Example9,1,16,92.252,148.0
ALNS-B,Example9,1,17,107.843,148.0
ALNS-B,Example9,1,18,158.981,119.0
ALNS-B,Example9,1,19,210.601,119.0
ALNS-B,Example9,2,1,15.964,256.0
ALNS-B,Example9,2,2,20.736,178.0
ALNS-B,Example9,2,3,24.374,106.0
ALNS-B,Example9,2,4,40.141,106.0
ALNS-B,Example9,2,5,44.674,106.0
ALNS-B,Example9,2,6,49.179,106.0
ALNS-B,Example9,2,7,53.789,106.0
ALNS-B,Example9,2,8,58.304,106.0
ALNS-B,Example9,2,9,61.929,106.0
ALNS-B,Example9,2,10,66.517,106.0
ALNS-B,Example9,2,11,71.023,106.0
ALNS-B,Example9,2,12,86.666,106.0
ALNS-B,Example9,2,13,91.171,106.0
ALNS-B,Example9,2,14,142.731,106.0
ALNS-B,Example9,2,15,193.992,106.0
ALNS-B,Example10,0,1,16.114,531.0
ALNS-B,Example10,0,2,19.898,183.0
ALNS-B,Example10,0,3,23.705,156.0
ALNS-B,Example10,0,4,24.857,149.0
ALNS-B,Example10,0,5,28.384,149.0
ALNS-B,Example10,0,6,44.274,149.0
ALNS-B,Example10,0,7,47.886,134.0
ALNS-B,Example10,0,8,52.039,134.0
ALNS-B,Example10,0,9,67.574,134.0
ALNS-B,Example10,0,10,83.633,134.0
ALNS-B,Example10,0,11,87.639,119.0
ALNS-B,Example10,0,12,88.343,119.0
ALNS-B,Example10,0,13,92.228,119.0
ALNS-B,Example10,0,14,96.173,119.0
ALNS-B,Example10,0,15,99.685,119.0
ALNS-B,Example10,0,16,103.819,119.0
ALNS-B,Example10,0,17,107.44,119.0
ALNS-B,Example10,0,18,111.926,119.0
ALNS-B,Example10,0,19,127.437,119.0
ALNS-B,Example10,0,20,131.01,119.0
ALNS-B,Example10,0,21,135.153,119.0
ALNS-B,Example10,0,22,186.113,119.0
ALNS-B,Example10,1,1,4.235,534.0
ALNS-B,Example10,1,2,8.735,241.0
ALNS-B,Example10,1,3,12.997,199.0
ALNS-B,Example10,1,4,17.459,199.0
ALNS-B,Example10,1,5,21.29,150.0
ALNS-B,Example10,1,6,25.235,150.0
ALNS-B,Example10,1,7,26.591,144.0
ALNS-B,Example10,1,8,30.362,144.0
ALNS-B,Example10,1,9,34.198,143.0
ALNS-B,Example10,1,10,38.297,143.0
ALNS-B,Example10,1,11,42.485,143.0
ALNS-B,Example10,1,12,57.963,143.0
ALNS-B,Example10,1,13,62.377,143.0
ALNS-B,Example10,1,14,66.519,143.0
ALNS-B,Example10,1,15,70.686,93.0
ALNS-B,Example10,1,16,74.568,93.0
ALNS-B,Example10,1,17,90.57,93.0
ALNS-B,Example10,1,18,94.505,93.0
ALNS-B,Example10,1,19,98.341,93.0
ALNS-B,Example10,1,20,114.828,93.0
ALNS-B,Example10,1,21,118.297,93.0
ALNS-B,Example10,1,22,122.142,93.0
ALNS-B,Example10,1,23,123.16,93.0
ALNS-B,Example10,1,24,139.073,93.0
ALNS-B,Example10,1,25,142.661,93.0
ALNS-B,Example10,1,26,194.118,93.0
ALNS-B,Example10,2,1,2.55,543.0
ALNS-B,Example10,2,2,6.611,531.0
ALNS-B,Example10,2,3,10.182,92.0
ALNS-B,Example10,2,4,11.029,44.0
ALNS-B,Example10,2,5,15.405,44.0
ALNS-B,Example10,2,6,30.843,43.0
ALNS-B,Example10,2,7,31.568,29.0
ALNS-B,Example10,2,8,35.091,29.0
ALNS-B,Example10,2,9,35.839,27.0
ALNS-B,Example10,2,10,39.413,27.0
ALNS-B,Example10,2,11,54.916,27.0
ALNS-B,Example10,2,12,55.612,27.0
ALNS-B,Example10,2,13,71.128,27.0
ALNS-B,Example10,2,14,75.102,27.0
ALNS-B,Example10,2,15,78.585,27.0
ALNS-B,Example10,2,16,94.054,27.0
ALNS-B,Example10,2,17,97.991,27.0
ALNS-B,Example10,2,18,113.473,27.0
ALNS-B,Example10,2,19,117.431,27.0
ALNS-B,Example10,2,20,168.913,27.0
ALNS-B,Example10,2,21,219.78,27.0
ALNS-B,Example11,0,1,16.332,1105.0
ALNS-B,Example11,0,2,20.221,151.0
ALNS-B,Example11,0,3,36.812,151.0
ALNS-B,Example11,0,4,37.644,149.0
ALNS-B,Example11,0,5,41.204,149.0
ALNS-B,Example11,0,6,44.776,149.0
ALNS-B,Example11,0,7,60.368,101.0
ALNS-B,Example11,0,8,65.395,101.0
ALNS-B,Example11,0,9,66.724,85.0
ALNS-B,Example11,0,10,70.281,85.0
ALNS-B,Example11,0,11,71.018,82.0
ALNS-B,Example11,0,12,74.56,82.0
ALNS-B,Example11,0,13,90.124,82.0
ALNS-B,Example11,0,14,106.399,82.0
ALNS-B,Example11,0,15,109.903,82.0
ALNS-B,Example11,0,16,125.385,82.0
ALNS-B,Example11,0,17,129.204,82.0
ALNS-B,Example11,0,18,132.684,82.0
ALNS-B,Example11,0,19,148.179,82.0
ALNS-B,Example11,0,20,151.611,70.0
ALNS-B,Example11,0,21,154.451,54.0
ALNS-B,Example11,0,22,158.001,54.0
ALNS-B,Example11,0,23,161.482,54.0
ALNS-B,Example11,0,24,164.961,54.0
ALNS-B,Example11,0,25,165.614,54.0
ALNS-B,Example11,0,26,169.097,54.0
ALNS-B,Example11,0,27,173.118,54.0
ALNS-B,Example11,0,28,176.602,54.0
ALNS-B,Example11,0,29,180.868,54.0
ALNS-B,Example11,1,1,4.415,190.0
ALNS-B,Example11,1,2,8.204,74.0
ALNS-B,Example11,1,3,12.307,74.0
ALNS-B,Example11,1,4,14.381,62.0
ALNS-B,Example11,1,5,16.023,62.0
ALNS-B,Example11,1,6,19.86,58.0
ALNS-B,Example11,1,7,20.537,54.0
ALNS-B,Example11,1,8,24.579,54.0
ALNS-B,Example11,1,9,28.042,54.0
ALNS-B,Example11,1,10,44.558,54.0
ALNS-B,Example11,1,11,48.198,54.0
ALNS-B,Example11,1,12,63.747,54.0
ALNS-B,Example11,1,13,67.288,54.0
ALNS-B,Example11,1,14,70.844,54.0
ALNS-B,Example11,1,15,75.027,54.0
ALNS-B,Example11,1,16,91.099,54.0
ALNS-B,Example11,1,17,94.744,54.0
ALNS-B,Example11,1,18,145.703,54.0
ALNS-B,Example11,1,19,197.084,54.0
ALNS-B,Example11,2,1,1.851,954.0
ALNS-B,Example11,2,2,6.164,181.0
ALNS-B,Example11,2,3,9.622,71.0
ALNS-B,Example11,2,4,13.303,71.0
ALNS-B,Example11,2,5,16.82,71.0
ALNS-B,Example11,2,6,20.298,71.0
ALNS-B,Example11,2,7,23.801,71.0
ALNS-B,Example11,2,8,27.257,36.0
ALNS-B,Example11,2,9,30.772,36.0
ALNS-B,Example11,2,10,46.272,36.0
ALNS-B,Example11,2,11,62.291,36.0
ALNS-B,Example11,2,12,66.739,36.0
ALNS-B,Example11,2,13,71.214,36.0
ALNS-B,Example11,2,14,74.835,36.0
ALNS-B,Example11,2,15,75.96,35.0
ALNS-B,Example11,2,16,79.613,35.0
ALNS-B,Example11,2,17,80.366,34.0
ALNS-B,Example11,2,18,96.577,34.0
ALNS-B,Example11,2,19,97.544,34.0
ALNS-B,Example11,2,20,101.482,34.0
ALNS-B,Example11,2,21,105.573,34.0
ALNS-B,Example11,2,22,121.068,34.0
ALNS-B,Example11,2,23,124.673,34.0
ALNS-B,Example11,2,24,140.653,34.0
ALNS-B,Example11,2,25,156.251,34.0
ALNS-B,Example11,2,26,159.767,34.0
ALNS-B,Example11,2,27,163.344,34.0
ALNS-B,Example11,2,28,214.389,34.0
ALNS-B,Example12,0,1,16.238,375.0
ALNS-B,Example12,0,2,19.994,86.0
ALNS-B,Example12,0,3,21.034,84.0
ALNS-B,Example12,0,4,36.864,84.0
ALNS-B,Example12,0,5,40.295,84.0
ALNS-B,Example12,0,6,40.963,68.0
ALNS-B,Example12,0,7,44.643,48.0
ALNS-B,Example12,0,8,48.42,48.0
ALNS-B,Example12,0,9,51.854,48.0
ALNS-B,Example12,0,10,55.57,48.0
ALNS-B,Example12,0,11,56.308,46.0
ALNS-B,Example12,0,12,59.735,46.0
ALNS-B,Example12,0,13,60.762,42.0
ALNS-B,Example12,0,14,64.197,42.0
ALNS-B,Example12,0,15,67.66,42.0
ALNS-B,Example12,0,16,71.087,42.0
ALNS-B,Example12,0,17,71.805,34.0
ALNS-B,Example12,0,18,75.579,34.0
ALNS-B,Example12,0,19,79.179,34.0
ALNS-B,Example12,0,20,82.619,34.0
ALNS-B,Example12,0,21,98.08,34.0
ALNS-B,Example12,0,22,101.502,34.0
ALNS-B,Example12,0,23,116.933,34.0
ALNS-B,Example12,0,24,120.641,34.0
ALNS-B,Example12,0,25,121.437,34.0
ALNS-B,Example12,0,26,124.865,34.0
ALNS-B,Example12,0,27,128.287,34.0
ALNS-B,Example12,0,28,143.903,34.0
ALNS-B,Example12,0,29,147.455,34.0
ALNS-B,Example12,0,30,148.211,32.0
ALNS-B,Example12,0,31,163.627,32.0
ALNS-B,Example12,0,32,179.215,32.0
ALNS-B,Example12,0,33,181.363,24.0
ALNS-B,Example12,1,1,1.065,199.0
ALNS-B,Example12,1,2,4.716,56.0
ALNS-B,Example12,1,3,5.845,49.0
ALNS-B,Example12,1,4,21.699,49.0
ALNS-B,Example12,1,5,37.24,46.0
ALNS-B,Example12,1,6,40.707,46.0
ALNS-B,Example12,1,7,44.554,46.0
ALNS-B,Example12,1,8,48.007,46.0
ALNS-B,Example12,1,9,63.566,46.0
ALNS-B,Example12,1,10,67.152,46.0
ALNS-B,Example12,1,11,70.736,46.0
ALNS-B,Example12,1,12,71.381,31.0
ALNS-B,Example12,1,13,87.011,31.0
ALNS-B,Example12,1,14,102.661,31.0
ALNS-B,Example12,1,15,106.359,31.0
ALNS-B,Example12,1,16,109.956,31.0
ALNS-B,Example12,1,17,114.016,24.0
ALNS-B,Example12,1,18,117.465,24.0
ALNS-B,Example12,1,19,133.024,24.0
ALNS-B,Example12,1,20,149.298,24.0
ALNS-B,Example12,1,21,152.935,24.0
ALNS-B,Example12,1,22,156.367,24.0
ALNS-B,Example12,1,23,156.952,24.0
ALNS-B,Example12,1,24,158.998,24.0
ALNS-B,Example12,1,25,159.585,19.0
ALNS-B,Example12,1,26,163.19,19.0
ALNS-B,Example12,1,27,165.983,13.0
ALNS-B,Example12,1,28,171.105,10.0
ALNS-B,Example12,1,29,172.432,9.0
ALNS-B,Example12,1,30,173.205,8.0
ALNS-B,Example12,1,31,174.403,8.0
ALNS-B,Example12,1,32,175.183,8.0
ALNS-B,Example12,1,33,175.76,8.0
ALNS-B,Example12,1,34,176.329,8.0
ALNS-B,Example12,1,35,207.194,8.0
ALNS-B,Example12,2,1,0.966,254.0
ALNS-B,Example12,2,2,5.011,157.0
ALNS-B,Example12,2,3,20.777,117.0
ALNS-B,Example12,2,4,24.309,117.0
ALNS-B,Example12,2,5,27.926,99.0
ALNS-B,Example12,2,6,43.459,99.0
ALNS-B,Example12,2,7,46.908,99.0
ALNS-B,Example12,2,8,47.535,94.0
ALNS-B,Example12,2,9,50.588,76.0
ALNS-B,Example12,2,10,54.292,76.0
ALNS-B,Example12,2,11,58.04,76.0
ALNS-B,Example12,2,12,61.567,76.0
ALNS-B,Example12,2,13,65.014,76.0
ALNS-B,Example12,2,14,68.43,76.0
ALNS-B,Example12,2,15,71.872,76.0
ALNS-B,Example12,2,16,87.323,76.0
ALNS-B,Example12,2,17,90.743,76.0
ALNS-B,Example12,2,18,94.505,76.0
ALNS-B,Example12,2,19,98.248,76.0
ALNS-B,Example12,2,20,148.894,76.0
ALNS-B,Example12,2,21,166.777,66.0
ALNS-B,Example12,2,22,169.502,44.0
ALNS-B,Example12,2,23,184.924,44.0
ALNS-B,Example13,0,1,15.967,398.0
ALNS-B,Example13,0,2,19.665,121.0
ALNS-B,Example13,0,3,23.22,52.0
ALNS-B,Example13,0,4,23.863,50.0
ALNS-B,Example13,0,5,27.371,50.0
ALNS-B,Example13,0,6,30.874,50.0
ALNS-B,Example13,0,7,31.579,35.0
ALNS-B,Example13,0,8,35.029,35.0
ALNS-B,Example13,0,9,39.062,35.0
ALNS-B,Example13,0,10,54.804,35.0
ALNS-B,Example13,0,11,58.267,35.0
ALNS-B,Example13,0,12,58.907,32.0
ALNS-B,Example13,0,13,62.449,32.0
ALNS-B,Example13,0,14,66.091,32.0
ALNS-B,Example13,0,15,69.599,32.0
ALNS-B,Example13,0,16,73.369,27.0
ALNS-B,Example13,0,17,88.876,27.0
ALNS-B,Example13,0,18,104.394,27.0
ALNS-B,Example13,0,19,107.864,27.0
ALNS-B,Example13,0,20,123.353,27.0
ALNS-B,Example13,0,21,126.896,27.0
ALNS-B,Example13,0,22,130.354,27.0
ALNS-B,Example13,0,23,145.8,27.0
ALNS-B,Example13,0,24,149.777,27.0
ALNS-B,Example13,0,25,153.742,27.0
ALNS-B,Example13,0,26,157.626,27.0
ALNS-B,Example13,0,27,208.262,27.0
ALNS-B,Example13,1,1,1.774,158.0
ALNS-B,Example13,1,2,5.522,83.0
ALNS-B,Example13,1,3,9.378,64.0
ALNS-B,Example13,1,4,13.615,64.0
ALNS-B,Example13,1,5,14.311,57.0
ALNS-B,Example13,1,6,17.827,57.0
ALNS-B,Example13,1,7,21.278,54.0
ALNS-B,Example13,1,8,24.729,54.0
ALNS-B,Example13,1,9,40.187,54.0
ALNS-B,Example13,1,10,44.109,54.0
ALNS-B,Example13,1,11,47.585,54.0
ALNS-B,Example13,1,12,51.321,54.0
ALNS-B,Example13,1,13,67.761,54.0
ALNS-B,Example13,1,14,83.401,39.0
ALNS-B,Example13,1,15,87.509,39.0
ALNS-B,Example13,1,16,91.295,39.0
ALNS-B,Example13,1,17,95.799,39.0
ALNS-B,Example13,1,18,99.352,39.0
ALNS-B,Example13,1,19,102.838,39.0
ALNS-B,Example13,1,20,107.264,39.0
ALNS-B,Example13,1,21,122.888,39.0
ALNS-B,Example13,1,22,126.367,39.0
ALNS-B,Example13,1,23,130.374,39.0
ALNS-B,Example13,1,24,146.081,39.0
ALNS-B,Example13,1,25,197.573,39.0
ALNS-B,Example13,2,1,1.99,317.0
ALNS-B,Example13,2,2,3.373,149.0
ALNS-B,Example13,2,3,6.896,44.0
ALNS-B,Example13,2,4,10.603,44.0
ALNS-B,Example13,2,5,14.192,44.0
ALNS-B,Example13,2,6,17.691,44.0
ALNS-B,Example13,2,7,21.513,44.0
ALNS-B,Example13,2,8,22.285,42.0
ALNS-B,Example13,2,9,23.295,23.0
