algorithm,instance,instance_index,seed,operator_type,operator_name,selection_count,selection_share,improvement_count,improvement_probability,acceptance_rate,mean_delta,mean_improving_delta
ALNS-B,Example12,12,0,repair,repair_gecode_fast,12,0.36363636363636365,2,0.16666666666666666,0.3333333333333333,-16.5,-148.5
ALNS-B,Example12,12,0,destroy,destroy_max_border_shift_2,1,0.030303030303030304,1,1.0,1.0,-2.0,-2.0
ALNS-B,Example12,12,0,repair,repair_chuffed_fast,11,0.3333333333333333,5,0.45454545454545453,0.5454545454545454,14.090909090909092,-8.8
ALNS-B,Example12,12,0,destroy,destroy_worst_days_30pct,2,0.06060606060606061,0,0.0,0.0,55.0,nan
ALNS-B,Example12,12,0,destroy,destroy_random_window_20pct,8,0.24242424242424243,3,0.375,0.5,5.25,-10.666666666666666
ALNS-B,Example12,12,0,destroy,destroy_max_border_off,4,0.12121212121212122,4,1.0,1.0,-9.5,-9.5
ALNS-B,Example12,12,0,repair,repair_gecode_long,5,0.15151515151515152,2,0.4,0.4,18.0,-10.0
ALNS-B,Example12,12,0,destroy,destroy_worst_workers_30pct,3,0.09090909090909091,0,0.0,0.0,26.0,nan
ALNS-B,Example12,12,0,destroy,destroy_random_workers_20pct,8,0.24242424242424243,0,0.0,0.25,8.875,nan
ALNS-B,Example12,12,0,destroy,destroy_all_forbidden_sequences,1,0.030303030303030304,1,1.0,1.0,-2.0,-2.0
ALNS-B,Example12,12,1,destroy,destroy_max_border_shift_1,1,0.02857142857142857,0,0.0,1.0,nan,nan
ALNS-B,Example12,12,1,repair,repair_chuffed_fast,9,0.2571428571428571,2,0.2222222222222222,0.3333333333333333,27.375,-5.0
ALNS-B,Example12,12,1,destroy,destroy_random_window_20pct,8,0.22857142857142856,5,0.625,0.625,-5.25,-33.6
ALNS-B,Example12,12,1,repair,repair_gecode_fast,15,0.42857142857142855,6,0.4,0.5333333333333333,-2.466666666666667,-30.333333333333332
ALNS-B,Example12,12,1,destroy,destroy_worst_workers_10pct,4,0.11428571428571428,2,0.5,0.5,-2.0,-4.0
ALNS-B,Example12,12,1,destroy,destroy_streak_around_worst_worker,4,0.11428571428571428,1,0.25,0.25,43.5,-3.0
ALNS-B,Example12,12,1,repair,repair_chuffed_long,11,0.3142857142857143,3,0.2727272727272727,0.2727272727272727,21.181818181818183,-3.6666666666666665
ALNS-B,Example12,12,1,destroy,destroy_worst_days_30pct,2,0.05714285714285714,0,0.0,0.0,57.0,nan
ALNS-B,Example12,12,1,destroy,destroy_worst_workers_30pct,3,0.08571428571428572,0,0.0,0.0,26.666666666666668,nan
ALNS-B,Example12,12,1,destroy,destroy_random_workers_20pct,7,0.2,0,0.0,0.14285714285714285,17.285714285714285,nan
ALNS-B,Example12,12,1,destroy,destroy_all_forbidden_sequences,3,0.08571428571428572,1,0.3333333333333333,0.6666666666666666,-5.0,-15.0
ALNS-B,Example12,12,1,destroy,destroy_max_border_off,2,0.05714285714285714,1,0.5,0.5,-4.0,-8.0
ALNS-B,Example12,12,1,destroy,destroy_worst_days_10pct,1,0.02857142857142857,1,1.0,1.0,-1.0,-1.0
ALNS-B,Example12,12,2,destroy,destroy_max_border_shift_2,1,0.043478260869565216,0,0.0,1.0,nan,nan
ALNS-B,Example12,12,2,repair,repair_gecode_long,3,0.13043478260869565,0,0.0,0.3333333333333333,11.5,nan
ALNS-B,Example12,12,2,destroy,destroy_worst_workers_30pct,4,0.17391304347826086,1,0.25,0.25,-1.25,-97.0
ALNS-B,Example12,12,2,repair,repair_chuffed_fast,8,0.34782608695652173,3,0.375,0.375,-4.125,-44.333333333333336
ALNS-B,Example12,12,2,destroy,destroy_random_days_20pct,4,0.17391304347826086,1,0.25,0.25,2.0,-40.0
ALNS-B,Example12,12,2,repair,repair_chuffed_long,3,0.13043478260869565,2,0.6666666666666666,0.6666666666666666,-9.333333333333334,-22.5
ALNS-B,Example12,12,2,destroy,destroy_worst_days_30pct,2,0.08695652173913043,0,0.0,0.0,32.5,nan
ALNS-B,Example12,12,2,repair,repair_gecode_fast,7,0.30434782608695654,1,0.14285714285714285,0.2857142857142857,12.857142857142858,-22.0
ALNS-B,Example12,12,2,destroy,destroy_streak_around_worst_worker,1,0.043478260869565216,1,1.0,1.0,-18.0,-18.0
ALNS-B,Example12,12,2,destroy,destroy_random_workers_20pct,3,0.13043478260869565,0,0.0,0.3333333333333333,7.0,nan
ALNS-B,Example12,12,2,destroy,destroy_all_forbidden_sequences,1,0.043478260869565216,1,1.0,1.0,-5.0,-5.0
ALNS-B,Example12,12,2,destroy,destroy_random_window_20pct,5,0.21739130434782608,2,0.4,0.4,-2.8,-20.0
ALNS-B,Example12,12,2,destroy,destroy_exploration,2,0.08695652173913043,1,0.5,1.0,-6.0,-13.0
ALNS-B,Example12,12,2,repair,repair_exploration,2,0.08695652173913043,1,0.5,1.0,-6.0,-13.0
ALNS-B,Example13,13,0,destroy,destroy_max_border_off,4,0.14814814814814814,3,0.75,1.0,-16.0,-16.0
ALNS-B,Example13,13,0,repair,repair_chuffed_long,2,0.07407407407407407,0,0.0,1.0,1.0,nan
ALNS-B,Example13,13,0,destroy,destroy_random_window_20pct,9,0.3333333333333333,2,0.2222222222222222,0.4444444444444444,-13.88888888888889,-173.0
ALNS-B,Example13,13,0,repair,repair_gecode_fast,12,0.4444444444444444,3,0.25,0.4166666666666667,-0.75,-120.33333333333333
ALNS-B,Example13,13,0,destroy,destroy_all_forbidden_sequences,1,0.037037037037037035,1,1.0,1.0,-2.0,-2.0
ALNS-B,Example13,13,0,repair,repair_gecode_long,6,0.2222222222222222,2,0.3333333333333333,0.3333333333333333,46.166666666666664,-3.0
ALNS-B,Example13,13,0,destroy,destroy_worst_workers_30pct,6,0.2222222222222222,0,0.0,0.0,86.33333333333333,nan
ALNS-B,Example13,13,0,repair,repair_chuffed_fast,6,0.2222222222222222,1,0.16666666666666666,0.16666666666666666,56.5,-29.0
ALNS-B,Example13,13,0,destroy,destroy_random_workers_20pct,4,0.14814814814814814,0,0.0,0.25,27.75,nan
ALNS-B,Example13,13,0,destroy,destroy_worst_days_30pct,2,0.07407407407407407,0,0.0,0.0,77.0,nan
ALNS-B,Example13,13,0,destroy,destroy_exploration,1,0.037037037037037035,0,0.0,0.0,23.0,nan
ALNS-B,Example13,13,0,repair,repair_exploration,1,0.037037037037037035,0,0.0,0.0,23.0,nan
ALNS-B,Example13,13,1,destroy,destroy_max_border_shift_1,1,0.04,0,0.0,1.0,nan,nan
ALNS-B,Example13,13,1,repair,repair_chuffed_fast,10,0.4,1,0.1,0.2,61.666666666666664,-19.0
ALNS-B,Example13,13,1,destroy,destroy_random_window_20pct,5,0.2,2,0.4,0.4,21.6,-39.0
ALNS-B,Example13,13,1,repair,repair_gecode_fast,8,0.32,2,0.25,0.25,28.75,-39.0
ALNS-B,Example13,13,1,destroy,destroy_max_border_off,2,0.08,2,1.0,1.0,-17.0,-17.0
ALNS-B,Example13,13,1,destroy,destroy_all_forbidden_sequences,1,0.04,1,1.0,1.0,-7.0,-7.0
ALNS-B,Example13,13,1,repair,repair_gecode_long,2,0.08,1,0.5,0.5,4.0,-7.0
ALNS-B,Example13,13,1,destroy,destroy_worst_workers_30pct,2,0.08,0,0.0,0.0,72.0,nan
ALNS-B,Example13,13,1,destroy,destroy_random_workers_20pct,6,0.24,0,0.0,0.0,32.166666666666664,nan
ALNS-B,Example13,13,1,destroy,destroy_streak_around_worst_worker,3,0.12,0,0.0,0.0,121.0,nan
ALNS-B,Example13,13,1,repair,repair_chuffed_long,4,0.16,1,0.25,0.25,47.25,-15.0
ALNS-B,Example13,13,1,destroy,destroy_random_days_20pct,3,0.12,0,0.0,0.0,48.333333333333336,nan
ALNS-B,Example13,13,1,destroy,destroy_worst_days_30pct,1,0.04,0,0.0,0.0,70.0,nan
ALNS-B,Example13,13,1,destroy,destroy_exploration,1,0.04,0,0.0,0.0,56.0,nan
ALNS-B,Example13,13,1,repair,repair_exploration,1,0.04,0,0.0,0.0,56.0,nan
ALNS-B,Example13,13,2,destroy,destroy_worst_workers_10pct,1,0.047619047619047616,0,0.0,1.0,nan,nan
ALNS-B,Example13,13,2,repair,repair_gecode_long,4,0.19047619047619047,0,0.0,0.25,34.666666666666664,nan
ALNS-B,Example13,13,2,destroy,destroy_max_border_shift_1,1,0.047619047619047616,1,1.0,1.0,-168.0,-168.0
ALNS-B,Example13,13,2,repair,repair_chuffed_fast,5,0.23809523809523808,1,0.2,0.2,-3.0,-168.0
ALNS-B,Example13,13,2,destroy,destroy_all_forbidden_sequences,1,0.047619047619047616,1,1.0,1.0,-105.0,-105.0
ALNS-B,Example13,13,2,repair,repair_gecode_fast,10,0.47619047619047616,3,0.3,0.3,24.7,-42.0
ALNS-B,Example13,13,2,destroy,destroy_random_window_20pct,4,0.19047619047619047,0,0.0,0.0,41.25,nan
ALNS-B,Example13,13,2,destroy,destroy_random_workers_20pct,6,0.2857142857142857,0,0.0,0.0,27.666666666666668,nan
ALNS-B,Example13,13,2,destroy,destroy_max_border_shift_2,1,0.047619047619047616,1,1.0,1.0,-2.0,-2.0
ALNS-B,Example13,13,2,destroy,destroy_max_border_off,1,0.047619047619047616,1,1.0,1.0,-19.0,-19.0
ALNS-B,Example13,13,2,destroy,destroy_worst_workers_30pct,4,0.19047619047619047,0,0.0,0.0,74.75,nan
ALNS-B,Example13,13,2,destroy,destroy_exploration,2,0.09523809523809523,0,0.0,0.0,42.5,nan
ALNS-B,Example13,13,2,repair,repair_exploration,2,0.09523809523809523,0,0.0,0.0,42.5,nan
ALNS-B,Example14,14,0,destroy,destroy_max_border_off,2,0.07142857142857142,0,0.0,0.5,0.0,nan
ALNS-B,Example14,14,0,repair,repair_chuffed_long,8,0.2857142857142857,2,0.25,0.375,3.5714285714285716,-10.0
ALNS-B,Example14,14,0,destroy,destroy_random_window_20pct,1,0.03571428571428571,1,1.0,1.0,-86.0,-86.0
ALNS-B,Example14,14,0,repair,repair_gecode_fast,9,0.32142857142857145,1,0.1111111111111111,0.1111111111111111,-9.555555555555555,-86.0
ALNS-B,Example14,14,0,destroy,destroy_streak_around_worst_worker,5,0.17857142857142858,1,0.2,0.2,22.0,-14.0
ALNS-B,Example14,14,0,repair,repair_gecode_long,4,0.14285714285714285,1,0.25,0.25,5.5,-14.0
ALNS-B,Example14,14,0,destroy,destroy_all_forbidden_sequences,4,0.14285714285714285,1,0.25,0.25,-2.5,-10.0
ALNS-B,Example14,14,0,destroy,destroy_random_workers_20pct,1,0.03571428571428571,1,1.0,1.0,-10.0,-10.0
ALNS-B,Example14,14,0,destroy,destroy_max_border_shift_2,3,0.10714285714285714,0,0.0,0.0,0.0,nan
ALNS-B,Example14,14,0,repair,repair_chuffed_fast,4,0.14285714285714285,0,0.0,0.0,10.75,nan
ALNS-B,Example14,14,0,destroy,destroy_worst_workers_10pct,2,0.07142857142857142,0,0.0,0.0,0.0,nan
ALNS-B,Example14,14,0,destroy,destroy_max_border_shift_1,2,0.07142857142857142,0,0.0,0.0,0.0,nan
ALNS-B,Example14,14,0,destroy,destroy_max_border_work,3,0.10714285714285714,0,0.0,0.0,0.0,nan
ALNS-B,Example14,14,0,destroy,destroy_worst_days_10pct,1,0.03571428571428571,0,0.0,0.0,0.0,nan
ALNS-B,Example14,14,0,destroy,destroy_exploration,3,0.10714285714285714,2,0.6666666666666666,0.6666666666666666,8.666666666666666,-1.0
ALNS-B,Example14,14,0,repair,repair_exploration,3,0.10714285714285714,2,0.6666666666666666,0.6666666666666666,8.666666666666666,-1.0
ALNS-B,Example14,14,0,destroy,destroy_max_border_shift_3,1,0.03571428571428571,0,0.0,0.0,0.0,nan
ALNS-B,Example14,14,1,destroy,destroy_max_border_shift_1,2,0.04878048780487805,0,0.0,0.5,0.0,nan
ALNS-B,Example14,14,1,repair,repair_chuffed_fast,16,0.3902439024390244,1,0.0625,0.1875,8.933333333333334,-2.0
ALNS-B,Example14,14,1,destroy,destroy_random_window_20pct,2,0.04878048780487805,1,0.5,1.0,-32.5,-65.0
ALNS-B,Example14,14,1,repair,repair_gecode_fast,12,0.2926829268292683,2,0.16666666666666666,0.25,2.6666666666666665,-35.0
ALNS-B,Example14,14,1,destroy,destroy_worst_workers_30pct,1,0.024390243902439025,0,0.0,1.0,2.0,nan
ALNS-B,Example14,14,1,destroy,destroy_max_border_off,1,0.024390243902439025,1,1.0,1.0,-15.0,-15.0
ALNS-B,Example14,14,1,repair,repair_chuffed_long,6,0.14634146341463414,2,0.3333333333333333,0.3333333333333333,7.333333333333333,-9.0
ALNS-B,Example14,14,1,destroy,destroy_worst_workers_10pct,7,0.17073170731707318,1,0.14285714285714285,0.14285714285714285,-0.7142857142857143,-5.0
ALNS-B,Example14,14,1,destroy,destroy_all_forbidden_sequences,6,0.14634146341463414,1,0.16666666666666666,0.16666666666666666,-0.5,-3.0
ALNS-B,Example14,14,1,destroy,destroy_streak_around_worst_worker,7,0.17073170731707318,0,0.0,0.0,44.57142857142857,nan
ALNS-B,Example14,14,1,destroy,destroy_max_border_shift_2,3,0.07317073170731707,0,0.0,0.0,0.0,nan
ALNS-B,Example14,14,1,repair,repair_gecode_long,3,0.07317073170731707,0,0.0,0.0,4.666666666666667,nan
ALNS-B,Example14,14,1,destroy,destroy_worst_days_10pct,7,0.17073170731707318,1,0.14285714285714285,0.14285714285714285,-0.2857142857142857,-2.0
ALNS-B,Example14,14,1,destroy,destroy_exploration,4,0.0975609756097561,1,0.25,0.25,-0.5,-2.0
ALNS-B,Example14,14,1,repair,repair_exploration,4,0.0975609756097561,1,0.25,0.25,-0.5,-2.0
ALNS-B,Example14,14,1,destroy,destroy_max_border_work,1,0.024390243902439025,0,0.0,0.0,0.0,nan
ALNS-B,Example14,14,2,destroy,destroy_worst_workers_10pct,25,0.5555555555555556,5,0.2,0.24,-0.4166666666666667,-2.0
ALNS-B,Example14,14,2,repair,repair_gecode_long,6,0.13333333333333333,0,0.0,0.16666666666666666,5.6,nan
ALNS-B,Example14,14,2,destroy,destroy_max_border_shift_1,3,0.06666666666666667,1,0.3333333333333333,0.3333333333333333,-12.333333333333334,-37.0
ALNS-B,Example14,14,2,repair,repair_chuffed_fast,17,0.37777777777777777,2,0.11764705882352941,0.11764705882352941,-0.058823529411764705,-21.5
ALNS-B,Example14,14,2,destroy,destroy_all_forbidden_sequences,4,0.08888888888888889,2,0.5,0.5,-17.25,-34.5
ALNS-B,Example14,14,2,repair,repair_gecode_fast,19,0.4222222222222222,7,0.3684210526315789,0.3684210526315789,-3.0526315789473686,-11.142857142857142
ALNS-B,Example14,14,2,destroy,destroy_random_window_20pct,1,0.022222222222222223,1,1.0,1.0,-5.0,-5.0
ALNS-B,Example14,14,2,destroy,destroy_streak_around_worst_worker,4,0.08888888888888889,0,0.0,0.0,22.5,nan
ALNS-B,Example14,14,2,destroy,destroy_max_border_shift_2,5,0.1111111111111111,0,0.0,0.0,0.0,nan
ALNS-B,Example14,14,2,repair,repair_chuffed_long,2,0.044444444444444446,0,0.0,0.0,0.0,nan
ALNS-B,Example14,14,2,destroy,destroy_worst_days_10pct,2,0.044444444444444446,0,0.0,0.0,0.0,nan
ALNS-B,Example14,14,2,destroy,destroy_exploration,1,0.022222222222222223,0,0.0,0.0,0.0,nan
ALNS-B,Example14,14,2,repair,repair_exploration,1,0.022222222222222223,0,0.0,0.0,0.0,nan
